,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,temp_F,month,Season,date,date_YM
42322,None,269.48,0.0,0.0,1,Clear,sky is clear,2018-03-14 02:00:00,285,25.394000000000073,3,Spring,2018-03-14,2018-03
42323,None,269.08,0.0,0.0,1,Clear,sky is clear,2018-03-14 03:00:00,378,24.674000000000014,3,Spring,2018-03-14,2018-03
42324,None,268.65,0.0,0.0,1,Clear,sky is clear,2018-03-14 04:00:00,903,23.9,3,Spring,2018-03-14,2018-03
42325,None,267.87,0.0,0.0,1,Clear,sky is clear,2018-03-14 05:00:00,2785,22.49600000000005,3,Spring,2018-03-14,2018-03
42326,None,267.35,0.0,0.0,1,Clear,sky is clear,2018-03-14 06:00:00,5526,21.56000000000008,3,Spring,2018-03-14,2018-03
42327,None,267.15,0.0,0.0,1,Clear,sky is clear,2018-03-14 07:00:00,6542,21.2,3,Spring,2018-03-14,2018-03
42328,None,267.75,0.0,0.0,1,Clear,sky is clear,2018-03-14 08:00:00,5854,22.28000000000004,3,Spring,2018-03-14,2018-03
42329,None,268.68,0.0,0.0,20,Clouds,few clouds,2018-03-14 09:00:00,5312,23.954000000000054,3,Spring,2018-03-14,2018-03
42330,None,271.07,0.0,0.0,1,Clear,sky is clear,2018-03-14 10:00:00,4511,28.25600000000003,3,Spring,2018-03-14,2018-03
42331,None,273.55,0.0,0.0,1,Clear,sky is clear,2018-03-14 11:00:00,4825,32.72000000000006,3,Spring,2018-03-14,2018-03
42332,None,275.43,0.0,0.0,1,Clear,sky is clear,2018-03-14 12:00:00,4908,36.104000000000056,3,Spring,2018-03-14,2018-03
42333,None,276.58,0.0,0.0,1,Clear,sky is clear,2018-03-14 13:00:00,5044,38.174000000000014,3,Spring,2018-03-14,2018-03
42334,None,277.68,0.0,0.0,1,Clear,sky is clear,2018-03-14 14:00:00,5251,40.15400000000005,3,Spring,2018-03-14,2018-03
42335,None,278.62,0.0,0.0,1,Clear,sky is clear,2018-03-14 15:00:00,5906,41.846000000000046,3,Spring,2018-03-14,2018-03
42336,None,279.68,0.0,0.0,1,Clear,sky is clear,2018-03-14 16:00:00,6789,43.754000000000055,3,Spring,2018-03-14,2018-03
42337,None,279.88,0.0,0.0,40,Clouds,scattered clouds,2018-03-14 17:00:00,6137,44.11400000000003,3,Spring,2018-03-14,2018-03
42338,None,279.95,0.0,0.0,1,Clear,sky is clear,2018-03-14 18:00:00,4718,44.24000000000002,3,Spring,2018-03-14,2018-03
42339,None,279.35,0.0,0.0,5,Clear,sky is clear,2018-03-14 19:00:00,3426,43.16000000000008,3,Spring,2018-03-14,2018-03
42340,None,277.96,0.0,0.0,1,Clear,sky is clear,2018-03-14 20:00:00,3115,40.658,3,Spring,2018-03-14,2018-03
42341,None,276.23,0.0,0.0,1,Clear,sky is clear,2018-03-14 21:00:00,2507,37.544000000000075,3,Spring,2018-03-14,2018-03
42342,None,274.94,0.0,0.0,1,Clear,sky is clear,2018-03-14 22:00:00,1810,35.22200000000004,3,Spring,2018-03-14,2018-03
42343,None,273.95,0.0,0.0,1,Clear,sky is clear,2018-03-14 23:00:00,1094,33.44000000000002,3,Spring,2018-03-14,2018-03
42344,None,273.29,0.0,0.0,1,Clear,sky is clear,2018-03-15 00:00:00,577,32.25200000000008,3,Spring,2018-03-15,2018-03
42345,None,273.53,0.0,0.0,1,Clear,sky is clear,2018-03-15 01:00:00,354,32.68399999999999,3,Spring,2018-03-15,2018-03
42346,None,272.65,0.0,0.0,1,Clear,sky is clear,2018-03-15 02:00:00,259,31.1,3,Spring,2018-03-15,2018-03
42347,None,271.37,0.0,0.0,1,Mist,mist,2018-03-15 04:00:00,910,28.79600000000005,3,Spring,2018-03-15,2018-03
42348,None,271.01,0.0,0.0,1,Mist,mist,2018-03-15 05:00:00,2797,28.148000000000025,3,Spring,2018-03-15,2018-03
42349,None,270.77,0.0,0.0,1,Clear,sky is clear,2018-03-15 06:00:00,4965,27.716000000000008,3,Spring,2018-03-15,2018-03
42350,None,269.94,0.0,0.0,1,Clear,sky is clear,2018-03-15 07:00:00,6537,26.222000000000037,3,Spring,2018-03-15,2018-03
42351,None,269.86,0.0,0.0,1,Clear,sky is clear,2018-03-15 08:00:00,5907,26.078000000000067,3,Spring,2018-03-15,2018-03
42352,None,270.55,0.0,0.0,5,Clear,sky is clear,2018-03-15 09:00:00,5177,27.32000000000006,3,Spring,2018-03-15,2018-03
42353,None,271.53,0.0,0.0,1,Clear,sky is clear,2018-03-15 10:00:00,4675,29.083999999999993,3,Spring,2018-03-15,2018-03
42354,None,272.15,0.0,0.0,5,Clear,sky is clear,2018-03-15 11:00:00,4905,30.2,3,Spring,2018-03-15,2018-03
42355,None,273.08,0.0,0.0,5,Clear,sky is clear,2018-03-15 12:00:00,5113,31.874000000000013,3,Spring,2018-03-15,2018-03
42356,None,273.95,0.0,0.0,5,Clear,sky is clear,2018-03-15 13:00:00,5165,33.44000000000002,3,Spring,2018-03-15,2018-03
42357,None,274.65,0.0,0.0,1,Clear,sky is clear,2018-03-15 14:00:00,5448,34.7,3,Spring,2018-03-15,2018-03
42358,None,275.15,0.0,0.0,5,Clear,sky is clear,2018-03-15 15:00:00,5960,35.6,3,Spring,2018-03-15,2018-03
42359,None,275.72,0.0,0.0,1,Clear,sky is clear,2018-03-15 16:00:00,6586,36.62600000000009,3,Spring,2018-03-15,2018-03
42360,None,275.93,0.0,0.0,5,Clear,sky is clear,2018-03-15 17:00:00,6279,37.004000000000055,3,Spring,2018-03-15,2018-03
42361,None,275.42,0.0,0.0,5,Clear,sky is clear,2018-03-15 18:00:00,4771,36.08600000000007,3,Spring,2018-03-15,2018-03
42362,None,274.82,0.0,0.0,1,Clear,sky is clear,2018-03-15 19:00:00,3503,35.00600000000003,3,Spring,2018-03-15,2018-03
42363,None,273.55,0.0,0.0,5,Clear,sky is clear,2018-03-15 20:00:00,3093,32.72000000000006,3,Spring,2018-03-15,2018-03
42364,None,272.73,0.0,0.0,5,Clear,sky is clear,2018-03-15 21:00:00,2685,31.244000000000074,3,Spring,2018-03-15,2018-03
42365,None,271.94,0.0,0.0,1,Haze,haze,2018-03-15 22:00:00,2157,29.82200000000004,3,Spring,2018-03-15,2018-03
42366,None,271.23,0.0,0.0,1,Haze,haze,2018-03-15 23:00:00,1205,28.544000000000075,3,Spring,2018-03-15,2018-03
42367,None,271.01,0.0,0.0,1,Haze,haze,2018-03-16 00:00:00,661,28.148000000000025,3,Spring,2018-03-16,2018-03
42368,None,270.38,0.0,0.0,1,Haze,haze,2018-03-16 01:00:00,386,27.01400000000003,3,Spring,2018-03-16,2018-03
42369,None,268.75,0.0,0.0,1,Haze,haze,2018-03-16 02:00:00,287,24.08000000000004,3,Spring,2018-03-16,2018-03
42370,None,268.02,0.0,0.0,1,Haze,haze,2018-03-16 04:00:00,793,22.76600000000001,3,Spring,2018-03-16,2018-03
42371,None,268.08,0.0,0.0,1,Haze,haze,2018-03-16 05:00:00,2731,22.874000000000013,3,Spring,2018-03-16,2018-03
42372,None,267.37,0.0,0.0,1,Haze,haze,2018-03-16 06:00:00,4997,21.59600000000005,3,Spring,2018-03-16,2018-03
42373,None,266.73,0.0,0.0,1,Haze,haze,2018-03-16 07:00:00,6242,20.444000000000074,3,Spring,2018-03-16,2018-03
42374,None,266.73,0.0,0.0,40,Clouds,scattered clouds,2018-03-16 08:00:00,5574,20.444000000000074,3,Spring,2018-03-16,2018-03
42375,None,267.62,0.0,0.0,1,Clear,sky is clear,2018-03-16 09:00:00,4900,22.04600000000005,3,Spring,2018-03-16,2018-03
42376,None,270.0,0.0,0.0,40,Clouds,scattered clouds,2018-03-16 10:00:00,4578,26.33000000000004,3,Spring,2018-03-16,2018-03
42377,None,271.36,0.0,0.0,1,Clear,sky is clear,2018-03-16 11:00:00,5056,28.778000000000066,3,Spring,2018-03-16,2018-03
42378,None,272.61,0.0,0.0,75,Clouds,broken clouds,2018-03-16 12:00:00,5381,31.028000000000066,3,Spring,2018-03-16,2018-03
42379,None,273.84,0.0,0.0,1,Clear,sky is clear,2018-03-16 13:00:00,5398,33.242,3,Spring,2018-03-16,2018-03
42380,None,275.15,0.0,0.0,75,Clouds,broken clouds,2018-03-16 14:00:00,5594,35.6,3,Spring,2018-03-16,2018-03
42381,None,276.15,0.0,0.0,75,Clouds,broken clouds,2018-03-16 15:00:00,5999,37.4,3,Spring,2018-03-16,2018-03
42382,None,276.72,0.0,0.0,75,Clouds,broken clouds,2018-03-16 16:00:00,6607,38.42600000000009,3,Spring,2018-03-16,2018-03
42383,None,276.69,0.0,0.0,1,Clear,sky is clear,2018-03-16 17:00:00,6023,38.372000000000035,3,Spring,2018-03-16,2018-03
42384,None,276.38,0.0,0.0,1,Clear,sky is clear,2018-03-16 18:00:00,4952,37.814000000000036,3,Spring,2018-03-16,2018-03
42385,None,275.8,0.0,0.0,1,Clear,sky is clear,2018-03-16 19:00:00,4004,36.77000000000006,3,Spring,2018-03-16,2018-03
42386,None,274.51,0.0,0.0,1,Clear,sky is clear,2018-03-16 20:00:00,3503,34.44800000000002,3,Spring,2018-03-16,2018-03
42387,None,273.22,0.0,0.0,1,Clear,sky is clear,2018-03-16 21:00:00,3111,32.12600000000009,3,Spring,2018-03-16,2018-03
42388,None,272.09,0.0,0.0,1,Clear,sky is clear,2018-03-16 22:00:00,3079,30.091999999999995,3,Spring,2018-03-16,2018-03
42389,None,272.23,0.0,0.0,1,Clear,sky is clear,2018-03-16 23:00:00,1903,30.344000000000072,3,Spring,2018-03-16,2018-03
42390,None,272.85,0.0,0.0,1,Clear,sky is clear,2018-03-17 00:00:00,1125,31.460000000000083,3,Spring,2018-03-17,2018-03
42391,None,272.3,0.0,0.0,1,Clear,sky is clear,2018-03-17 01:00:00,621,30.470000000000063,3,Spring,2018-03-17,2018-03
42392,None,271.58,0.0,0.0,1,Clear,sky is clear,2018-03-17 02:00:00,498,29.174000000000014,3,Spring,2018-03-17,2018-03
42393,None,270.87,0.0,0.0,1,Clear,sky is clear,2018-03-17 03:00:00,386,27.89600000000005,3,Spring,2018-03-17,2018-03
42394,None,269.29,0.0,0.0,1,Clear,sky is clear,2018-03-17 04:00:00,391,25.052000000000078,3,Spring,2018-03-17,2018-03
42395,None,268.8,0.0,0.0,1,Clear,sky is clear,2018-03-17 05:00:00,681,24.170000000000062,3,Spring,2018-03-17,2018-03
42396,None,267.96,0.0,0.0,1,Clear,sky is clear,2018-03-17 06:00:00,1167,22.658000000000005,3,Spring,2018-03-17,2018-03
42397,None,267.29,0.0,0.0,5,Clear,sky is clear,2018-03-17 07:00:00,1895,21.452000000000076,3,Spring,2018-03-17,2018-03
42398,None,266.76,0.0,0.0,5,Clear,sky is clear,2018-03-17 08:00:00,3095,20.498000000000026,3,Spring,2018-03-17,2018-03
42399,None,268.41,0.0,0.0,5,Clear,sky is clear,2018-03-17 09:00:00,3956,23.468000000000085,3,Spring,2018-03-17,2018-03
42400,None,271.5,0.0,0.0,1,Clear,sky is clear,2018-03-17 10:00:00,4651,29.03000000000004,3,Spring,2018-03-17,2018-03
42401,None,274.22,0.0,0.0,1,Clear,sky is clear,2018-03-17 11:00:00,5278,33.92600000000009,3,Spring,2018-03-17,2018-03
42402,None,276.35,0.0,0.0,1,Clear,sky is clear,2018-03-17 12:00:00,5798,37.76000000000008,3,Spring,2018-03-17,2018-03
42403,None,278.09,0.0,0.0,1,Clear,sky is clear,2018-03-17 13:00:00,5686,40.891999999999996,3,Spring,2018-03-17,2018-03
42404,None,279.08,0.0,0.0,1,Clear,sky is clear,2018-03-17 14:00:00,5616,42.674000000000014,3,Spring,2018-03-17,2018-03
42405,None,280.22,0.0,0.0,1,Clear,sky is clear,2018-03-17 15:00:00,5217,44.72600000000009,3,Spring,2018-03-17,2018-03
42406,None,280.86,0.0,0.0,5,Clear,sky is clear,2018-03-17 16:00:00,4708,45.878000000000064,3,Spring,2018-03-17,2018-03
42407,None,280.72,0.0,0.0,1,Clear,sky is clear,2018-03-17 17:00:00,4954,45.62600000000009,3,Spring,2018-03-17,2018-03
42408,None,281.02,0.0,0.0,5,Clear,sky is clear,2018-03-17 18:00:00,4595,46.16600000000001,3,Spring,2018-03-17,2018-03
42409,None,280.65,0.0,0.0,5,Clear,sky is clear,2018-03-17 19:00:00,3918,45.5,3,Spring,2018-03-17,2018-03
42410,None,277.65,0.0,0.0,5,Clear,sky is clear,2018-03-17 20:00:00,3534,40.1,3,Spring,2018-03-17,2018-03
42411,None,275.95,0.0,0.0,1,Clear,sky is clear,2018-03-17 21:00:00,3351,37.04000000000002,3,Spring,2018-03-17,2018-03
42412,None,273.73,0.0,0.0,1,Clear,sky is clear,2018-03-17 22:00:00,3739,33.044000000000075,3,Spring,2018-03-17,2018-03
42413,None,272.75,0.0,0.0,1,Clear,sky is clear,2018-03-17 23:00:00,2596,31.28000000000004,3,Spring,2018-03-17,2018-03
42414,None,271.37,0.0,0.0,1,Clear,sky is clear,2018-03-18 00:00:00,1642,28.79600000000005,3,Spring,2018-03-18,2018-03
42415,None,270.3,0.0,0.0,1,Clear,sky is clear,2018-03-18 01:00:00,1075,26.87000000000006,3,Spring,2018-03-18,2018-03
42416,None,269.76,0.0,0.0,1,Clear,sky is clear,2018-03-18 02:00:00,719,25.898000000000025,3,Spring,2018-03-18,2018-03
42417,None,269.16,0.0,0.0,1,Clear,sky is clear,2018-03-18 03:00:00,417,24.818000000000087,3,Spring,2018-03-18,2018-03
42418,None,268.69,0.0,0.0,1,Clear,sky is clear,2018-03-18 04:00:00,321,23.972000000000037,3,Spring,2018-03-18,2018-03
42419,None,268.49,0.0,0.0,1,Clear,sky is clear,2018-03-18 05:00:00,439,23.61200000000006,3,Spring,2018-03-18,2018-03
42420,None,268.22,0.0,0.0,1,Clear,sky is clear,2018-03-18 06:00:00,761,23.12600000000009,3,Spring,2018-03-18,2018-03
42421,None,268.22,0.0,0.0,40,Clouds,scattered clouds,2018-03-18 07:00:00,1020,23.12600000000009,3,Spring,2018-03-18,2018-03
42422,None,268.09,0.0,0.0,75,Clouds,broken clouds,2018-03-18 08:00:00,1840,22.891999999999996,3,Spring,2018-03-18,2018-03
42423,None,270.55,0.0,0.0,90,Clouds,overcast clouds,2018-03-18 09:00:00,2776,27.32000000000006,3,Spring,2018-03-18,2018-03
42424,None,272.62,0.0,0.0,75,Clouds,broken clouds,2018-03-18 10:00:00,3658,31.04600000000005,3,Spring,2018-03-18,2018-03
42425,None,274.65,0.0,0.0,90,Clouds,overcast clouds,2018-03-18 11:00:00,4175,34.7,3,Spring,2018-03-18,2018-03
42426,None,276.29,0.0,0.0,90,Clouds,overcast clouds,2018-03-18 12:00:00,4575,37.65200000000008,3,Spring,2018-03-18,2018-03
42427,None,277.49,0.0,0.0,90,Clouds,overcast clouds,2018-03-18 13:00:00,4713,39.812000000000054,3,Spring,2018-03-18,2018-03
42428,None,278.15,0.0,0.0,90,Clouds,overcast clouds,2018-03-18 14:00:00,4783,41.0,3,Spring,2018-03-18,2018-03
42429,None,278.35,0.0,0.0,90,Clouds,overcast clouds,2018-03-18 15:00:00,4797,41.360000000000085,3,Spring,2018-03-18,2018-03
42430,None,278.15,0.0,0.0,90,Clouds,overcast clouds,2018-03-18 16:00:00,4727,41.0,3,Spring,2018-03-18,2018-03
42431,None,278.22,0.0,0.0,75,Clouds,broken clouds,2018-03-18 17:00:00,4649,41.12600000000009,3,Spring,2018-03-18,2018-03
42432,None,278.29,0.0,0.0,90,Clouds,overcast clouds,2018-03-18 18:00:00,3868,41.25200000000008,3,Spring,2018-03-18,2018-03
42433,None,277.43,0.0,0.0,90,Clouds,overcast clouds,2018-03-18 19:00:00,3174,39.70400000000005,3,Spring,2018-03-18,2018-03
42434,None,276.79,0.0,0.0,90,Clouds,overcast clouds,2018-03-18 20:00:00,2692,38.55200000000008,3,Spring,2018-03-18,2018-03
42435,None,276.61,0.0,0.0,90,Clouds,overcast clouds,2018-03-18 21:00:00,2068,38.228000000000065,3,Spring,2018-03-18,2018-03
42436,None,276.29,0.0,0.0,90,Clouds,overcast clouds,2018-03-18 22:00:00,1560,37.65200000000008,3,Spring,2018-03-18,2018-03
42437,None,276.15,0.0,0.0,90,Clouds,overcast clouds,2018-03-18 23:00:00,966,37.4,3,Spring,2018-03-18,2018-03
42438,None,275.72,0.0,0.0,75,Clouds,broken clouds,2018-03-19 00:00:00,540,36.62600000000009,3,Spring,2018-03-19,2018-03
42439,None,275.84,0.0,0.0,75,Haze,haze,2018-03-19 01:00:00,293,36.842,3,Spring,2018-03-19,2018-03
42440,None,275.22,0.0,0.0,75,Clouds,broken clouds,2018-03-19 02:00:00,254,35.72600000000009,3,Spring,2018-03-19,2018-03
42441,None,275.3,0.0,0.0,40,Clouds,scattered clouds,2018-03-19 03:00:00,348,35.87000000000006,3,Spring,2018-03-19,2018-03
42442,None,274.81,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 04:00:00,819,34.98800000000004,3,Spring,2018-03-19,2018-03
42443,None,274.15,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 05:00:00,2788,33.8,3,Spring,2018-03-19,2018-03
42444,None,274.08,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 06:00:00,5370,33.674000000000014,3,Spring,2018-03-19,2018-03
42445,None,273.37,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 07:00:00,6710,32.39600000000005,3,Spring,2018-03-19,2018-03
42446,None,273.08,0.0,0.0,1,Clear,sky is clear,2018-03-19 08:00:00,5983,31.874000000000013,3,Spring,2018-03-19,2018-03
42447,None,273.08,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 09:00:00,4958,31.874000000000013,3,Spring,2018-03-19,2018-03
42448,None,273.95,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 10:00:00,4320,33.44000000000002,3,Spring,2018-03-19,2018-03
42449,None,274.61,0.0,0.0,75,Clouds,broken clouds,2018-03-19 11:00:00,4551,34.628000000000064,3,Spring,2018-03-19,2018-03
42450,None,275.64,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 12:00:00,4636,36.48200000000001,3,Spring,2018-03-19,2018-03
42451,None,276.22,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 13:00:00,4712,37.52600000000009,3,Spring,2018-03-19,2018-03
42452,None,277.34,0.0,0.0,75,Clouds,broken clouds,2018-03-19 14:00:00,4974,39.541999999999994,3,Spring,2018-03-19,2018-03
42453,None,277.82,0.0,0.0,1,Clear,sky is clear,2018-03-19 15:00:00,5694,40.40600000000003,3,Spring,2018-03-19,2018-03
42454,None,278.15,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 16:00:00,6470,41.0,3,Spring,2018-03-19,2018-03
42455,None,278.16,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 17:00:00,5955,41.018000000000086,3,Spring,2018-03-19,2018-03
42456,None,277.69,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 18:00:00,4314,40.17200000000004,3,Spring,2018-03-19,2018-03
42457,None,276.89,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 19:00:00,3201,38.73200000000001,3,Spring,2018-03-19,2018-03
42458,None,276.15,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 20:00:00,2582,37.4,3,Spring,2018-03-19,2018-03
42459,None,275.35,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 21:00:00,2628,35.96000000000008,3,Spring,2018-03-19,2018-03
42460,None,274.75,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 22:00:00,3231,34.88000000000004,3,Spring,2018-03-19,2018-03
42461,None,274.22,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 23:00:00,1086,33.92600000000009,3,Spring,2018-03-19,2018-03
42462,None,273.55,0.0,0.0,90,Clouds,overcast clouds,2018-03-20 00:00:00,556,32.72000000000006,3,Spring,2018-03-20,2018-03
42463,None,273.35,0.0,0.0,90,Clouds,overcast clouds,2018-03-20 01:00:00,337,32.360000000000085,3,Spring,2018-03-20,2018-03
42464,None,272.55,0.0,0.0,90,Clouds,overcast clouds,2018-03-20 02:00:00,247,30.920000000000062,3,Spring,2018-03-20,2018-03
42465,None,272.42,0.0,0.0,40,Clouds,scattered clouds,2018-03-20 03:00:00,353,30.68600000000007,3,Spring,2018-03-20,2018-03
42466,None,271.75,0.0,0.0,90,Clouds,overcast clouds,2018-03-20 04:00:00,885,29.48000000000004,3,Spring,2018-03-20,2018-03
42467,None,271.62,0.0,0.0,90,Clouds,overcast clouds,2018-03-20 05:00:00,2867,29.24600000000005,3,Spring,2018-03-20,2018-03
42468,None,271.35,0.0,0.0,90,Snow,light snow,2018-03-20 06:00:00,5619,28.760000000000083,3,Spring,2018-03-20,2018-03
42469,None,271.01,0.0,0.0,90,Snow,light snow,2018-03-20 07:00:00,6426,28.148000000000025,3,Spring,2018-03-20,2018-03
42470,None,270.36,0.0,0.0,90,Snow,light snow,2018-03-20 08:00:00,5876,26.978000000000065,3,Spring,2018-03-20,2018-03
42471,None,270.68,0.0,0.0,90,Snow,light snow,2018-03-20 09:00:00,5130,27.554000000000052,3,Spring,2018-03-20,2018-03
42472,None,270.68,0.0,0.0,90,Mist,mist,2018-03-20 09:00:00,5130,27.554000000000052,3,Spring,2018-03-20,2018-03
42473,None,271.08,0.0,0.0,90,Snow,light snow,2018-03-20 10:00:00,4406,28.27400000000001,3,Spring,2018-03-20,2018-03
42474,None,271.08,0.0,0.0,90,Mist,mist,2018-03-20 10:00:00,4406,28.27400000000001,3,Spring,2018-03-20,2018-03
42475,None,271.08,0.0,0.0,90,Haze,haze,2018-03-20 10:00:00,4406,28.27400000000001,3,Spring,2018-03-20,2018-03
42476,None,271.08,0.0,0.0,90,Snow,light snow,2018-03-20 11:00:00,4427,28.27400000000001,3,Spring,2018-03-20,2018-03
42477,None,271.08,0.0,0.0,90,Mist,mist,2018-03-20 11:00:00,4427,28.27400000000001,3,Spring,2018-03-20,2018-03
42478,None,271.36,0.0,0.0,90,Snow,light snow,2018-03-20 12:00:00,4600,28.778000000000066,3,Spring,2018-03-20,2018-03
42479,None,271.36,0.0,0.0,90,Mist,mist,2018-03-20 12:00:00,4600,28.778000000000066,3,Spring,2018-03-20,2018-03
42480,None,272.08,0.0,0.0,90,Snow,light snow,2018-03-20 13:00:00,4696,30.074000000000012,3,Spring,2018-03-20,2018-03
42481,None,272.08,0.0,0.0,90,Mist,mist,2018-03-20 13:00:00,4696,30.074000000000012,3,Spring,2018-03-20,2018-03
42482,None,272.21,0.0,0.0,90,Snow,light snow,2018-03-20 14:00:00,4958,30.308000000000003,3,Spring,2018-03-20,2018-03
42483,None,272.21,0.0,0.0,90,Mist,mist,2018-03-20 14:00:00,4958,30.308000000000003,3,Spring,2018-03-20,2018-03
42484,None,272.21,0.0,0.0,90,Drizzle,light intensity drizzle,2018-03-20 14:00:00,4958,30.308000000000003,3,Spring,2018-03-20,2018-03
42485,None,272.21,0.0,0.0,90,Haze,haze,2018-03-20 14:00:00,4958,30.308000000000003,3,Spring,2018-03-20,2018-03
42486,None,272.21,0.0,0.0,90,Rain,light rain,2018-03-20 14:00:00,4958,30.308000000000003,3,Spring,2018-03-20,2018-03
42487,None,272.29,0.0,0.0,90,Snow,light snow,2018-03-20 15:00:00,5690,30.452000000000076,3,Spring,2018-03-20,2018-03
42488,None,272.29,0.0,0.0,90,Mist,mist,2018-03-20 15:00:00,5690,30.452000000000076,3,Spring,2018-03-20,2018-03
42489,None,272.29,0.0,0.0,90,Haze,haze,2018-03-20 15:00:00,5690,30.452000000000076,3,Spring,2018-03-20,2018-03
42490,None,272.29,0.0,0.0,90,Rain,light rain,2018-03-20 15:00:00,5690,30.452000000000076,3,Spring,2018-03-20,2018-03
42491,None,272.46,0.0,0.0,90,Snow,light snow,2018-03-20 16:00:00,6609,30.758000000000003,3,Spring,2018-03-20,2018-03
42492,None,272.46,0.0,0.0,90,Haze,haze,2018-03-20 16:00:00,6609,30.758000000000003,3,Spring,2018-03-20,2018-03
42493,None,272.46,0.0,0.0,90,Snow,light snow,2018-03-20 17:00:00,6097,30.758000000000003,3,Spring,2018-03-20,2018-03
42494,None,272.46,0.0,0.0,90,Haze,haze,2018-03-20 17:00:00,6097,30.758000000000003,3,Spring,2018-03-20,2018-03
42495,None,272.22,0.0,0.0,90,Snow,light snow,2018-03-20 18:00:00,4569,30.32600000000009,3,Spring,2018-03-20,2018-03
42496,None,272.0,0.0,0.0,90,Snow,light snow,2018-03-20 19:00:00,3098,29.930000000000042,3,Spring,2018-03-20,2018-03
42497,None,272.0,0.0,0.0,90,Mist,mist,2018-03-20 19:00:00,3098,29.930000000000042,3,Spring,2018-03-20,2018-03
42498,None,271.61,0.0,0.0,90,Snow,light snow,2018-03-20 20:00:00,2741,29.228000000000065,3,Spring,2018-03-20,2018-03
42499,None,271.61,0.0,0.0,90,Mist,mist,2018-03-20 20:00:00,2741,29.228000000000065,3,Spring,2018-03-20,2018-03
42500,None,271.61,0.0,0.0,90,Haze,haze,2018-03-20 20:00:00,2741,29.228000000000065,3,Spring,2018-03-20,2018-03
42501,None,271.22,0.0,0.0,90,Snow,light snow,2018-03-20 21:00:00,2517,28.52600000000009,3,Spring,2018-03-20,2018-03
42502,None,271.22,0.0,0.0,90,Mist,mist,2018-03-20 21:00:00,2517,28.52600000000009,3,Spring,2018-03-20,2018-03
42503,None,271.22,0.0,0.0,90,Haze,haze,2018-03-20 21:00:00,2517,28.52600000000009,3,Spring,2018-03-20,2018-03
42504,None,270.95,0.0,0.0,40,Snow,light snow,2018-03-20 22:00:00,1621,28.04000000000002,3,Spring,2018-03-20,2018-03
42505,None,270.95,0.0,0.0,40,Haze,haze,2018-03-20 22:00:00,1621,28.04000000000002,3,Spring,2018-03-20,2018-03
42506,None,269.94,0.0,0.0,1,Clear,sky is clear,2018-03-20 23:00:00,1062,26.222000000000037,3,Spring,2018-03-20,2018-03
42507,None,269.44,0.0,0.0,1,Clear,sky is clear,2018-03-21 00:00:00,578,25.32200000000004,3,Spring,2018-03-21,2018-03
42508,None,269.15,0.0,0.0,1,Clear,sky is clear,2018-03-21 01:00:00,335,24.8,3,Spring,2018-03-21,2018-03
42509,None,268.55,0.0,0.0,1,Clear,sky is clear,2018-03-21 02:00:00,261,23.720000000000063,3,Spring,2018-03-21,2018-03
42510,None,268.01,0.0,0.0,1,Mist,mist,2018-03-21 03:00:00,353,22.748000000000026,3,Spring,2018-03-21,2018-03
42511,None,267.79,0.0,0.0,75,Mist,mist,2018-03-21 04:00:00,893,22.35200000000008,3,Spring,2018-03-21,2018-03
42512,None,267.44,0.0,0.0,75,Mist,mist,2018-03-21 05:00:00,2950,21.722000000000037,3,Spring,2018-03-21,2018-03
42513,None,267.22,0.0,0.0,90,Mist,mist,2018-03-21 06:00:00,5538,21.32600000000009,3,Spring,2018-03-21,2018-03
42514,None,267.65,0.0,0.0,90,Clouds,overcast clouds,2018-03-21 07:00:00,6840,22.1,3,Spring,2018-03-21,2018-03
42515,None,268.46,0.0,0.0,75,Mist,mist,2018-03-21 08:00:00,6218,23.558000000000003,3,Spring,2018-03-21,2018-03
42516,None,268.46,0.0,0.0,75,Snow,light snow,2018-03-21 08:00:00,6218,23.558000000000003,3,Spring,2018-03-21,2018-03
42517,None,269.29,0.0,0.0,90,Mist,mist,2018-03-21 09:00:00,5356,25.052000000000078,3,Spring,2018-03-21,2018-03
42518,None,269.29,0.0,0.0,90,Snow,light snow,2018-03-21 09:00:00,5356,25.052000000000078,3,Spring,2018-03-21,2018-03
42519,None,270.08,0.0,0.0,90,Snow,light snow,2018-03-21 10:00:00,4551,26.47400000000001,3,Spring,2018-03-21,2018-03
